DATE,NAME,WATER_INJECTION_VOLUME,ZONE,SUBZONE,SECTOR,WELL_TYPE,Comment
01/04/2024,BG-1700_I,5595.1,WARA,ALLWARA,3,Injector,Old row
01/05/2024,BG-1700_I,5638.74,WARA,ALLWARA,3,Injector,Old row
01/06/2024,BG-1700_I,6442.14,WARA,ALLWARA,3,Injector,Old row
01/07/2024,BG-1700_I,5620.85,WARA,ALLWARA,3,Injector,Old row
01/08/2024,BG-1700_I,5760.02,WARA,ALLWARA,3,Injector,Old row
01/09/2024,BG-1700_I,5766.45,WARA,ALLWARA,3,Injector,Old row
01/10/2024,BG-1700_I,5745.06,WARA,ALLWARA,3,Injector,Old row
01/11/2024,BG-1700_I,5797.18,WARA,ALLWARA,3,Injector,Old row
01/12/2024,BG-1700_I,5792.78,WARA,ALLWARA,3,Injector,Old row
01/01/2025,BG-1700_I,5787.91,WARA,ALLWARA,3,Injector,Old row
01/02/2025,BG-1700_I,5877.75,WARA,ALLWARA,3,Injector,Old row
01/03/2025,BG-1700_I,5872.46,WARA,ALLWARA,3,Injector,Old row
01/04/2025,BG-1700_I,5863.1,WARA,ALLWARA,3,Injector,Old row
01/05/2025,BG-1700_I,5938.69,WARA,ALLWARA,3,Injector,Old row
01/06/2025,BG-1700_I,5969.02,WARA,ALLWARA,3,Injector,Old row
01/07/2025,BG-1700_I,5921.2,WARA,ALLWARA,3,Injector,Old row
01/08/2025,BG-1700_I,5957.37,WARA,ALLWARA,3,Injector,Old row
01/09/2025,BG-1700_I,6052.35,WARA,ALLWARA,3,Injector,Old row
01/10/2025,BG-1700_I,6175.04,WARA,ALLWARA,3,Injector,Old row
01/11/2025,BG-1700_I,6131.19,WARA,ALLWARA,3,Injector,Old row
01/12/2025,BG-1700_I,6189.65,WARA,ALLWARA,3,Injector,Old row
01/01/2026,BG-1700_I,5867.15,WARA,ALLWARA,3,Injector,Old row
01/02/2026,BG-1700_I,6164.36,WARA,ALLWARA,3,Injector,Old row
01/03/2026,BG-1700_I,2307.14,WARA,ALLWARA,3,Injector,Old row
01/04/2026,BG-1700_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/01/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2010,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2011,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2012,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2013,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2014,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2015,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2016,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2017,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2018,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2019,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2020,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/01/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/02/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/03/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/04/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/05/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/06/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/07/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/08/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/09/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/10/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/11/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/12/2021,BG-1702_I,0.0,WARA,ALLWARA,3,Injector,Old row
01/01/2022,BG-1702_I,3653.2,WARA,ALLWARA,3,Injector,Old row
01/02/2022,BG-1702_I,3428.42,WARA,ALLWARA,3,Injector,Old row
01/03/2022,BG-1702_I,3158.52,WARA,ALLWARA,3,Injector,Old row
01/04/2022,BG-1702_I,1877.62,WARA,ALLWARA,3,Injector,Old row
01/05/2022,BG-1702_I,2324.2,WARA,ALLWARA,3,Injector,Old row
01/06/2022,BG-1702_I,3902.3,WARA,ALLWARA,3,Injector,Old row
01/07/2022,BG-1702_I,3558.86,WARA,ALLWARA,3,Injector,Old row
01/08/2022,BG-1702_I,4039.97,WARA,ALLWARA,3,Injector,Old row
01/09/2022,BG-1702_I,4087.1,WARA,ALLWARA,3,Injector,Old row
01/10/2022,BG-1702_I,3966.6,WARA,ALLWARA,3,Injector,Old row
01/11/2022,BG-1702_I,3733.15,WARA,ALLWARA,3,Injector,Old row
01/12/2022,BG-1702_I,3989.33,WARA,ALLWARA,3,Injector,Old row
01/01/2023,BG-1702_I,4012.18,WARA,ALLWARA,3,Injector,Old row
01/02/2023,BG-1702_I,4957.26,WARA,ALLWARA,3,Injector,Old row
01/03/2023,BG-1702_I,3890.25,WARA,ALLWARA,3,Injector,Old row
01/04/2023,BG-1702_I,5287.79,WARA,ALLWARA,3,Injector,Old row
01/05/2023,BG-1702_I,4962.89,WARA,ALLWARA,3,Injector,Old row
01/06/2023,BG-1702_I,5348.67,WARA,ALLWARA,3,Injector,Old row
01/07/2023,BG-1702_I,5271.07,WARA,ALLWARA,3,Injector,Old row
01/08/2023,BG-1702_I,4174.6,WARA,ALLWARA,3,Injector,Old row
01/09/2023,BG-1702_I,4116.53,WARA,ALLWARA,3,Injector,Old row
01/10/2023,BG-1702_I,4243.25,WARA,ALLWARA,3,Injector,Old row
01/11/2023,BG-1702_I,4797.5,WARA,ALLWARA,3,Injector,Old row
01/12/2023,BG-1702_I,5263.12,WARA,ALLWARA,3,Injector,Old row
01/01/2024,BG-1702_I,5222.74,WARA,ALLWARA,3,Injector,Old row
01/02/2024,BG-1702_I,5801.21,WARA,ALLWARA,3,Injector,Old row
01/03/2024,BG-1702_I,3412.06,WARA,ALLWARA,3,Injector,Old row
01/04/2024,BG-1702_I,4646.35,WARA,ALLWARA,3,Injector,Old row
01/05/2024,BG-1702_I,5031.01,WARA,ALLWARA,3,Injector,Old row
01/06/2024,BG-1702_I,5123.63,WARA,ALLWARA,3,Injector,Old row
01/07/2024,BG-1702_I,4982.86,WARA,ALLWARA,3,Injector,Old row
01/08/2024,BG-1702_I,4840.65,WARA,ALLWARA,3,Injector,Old row
01/09/2024,BG-1702_I,5760.83,WARA,ALLWARA,3,Injector,Old row
01/10/2024,BG-1702_I,6402.41,WARA,ALLWARA,3,Injector,Old row
01/11/2024,BG-1702_I,7085.59,WARA,ALLWARA,3,Injector,Old row
01/12/2024,BG-1702_I,7209.33,WARA,ALLWARA,3,Injector,Old row
01/01/2025,BG-1702_I,7314.27,WARA,ALLWARA,3,Injector,Old row
01/02/2025,BG-1702_I,6820.7,WARA,ALLWARA,3,Injector,Old row
01/03/2025,BG-1702_I,6272.43,WARA,ALLWARA,3,Injector,Old row
01/04/2025,BG-1702_I,6447.55,WARA,ALLWARA,3,Injector,Old row
01/05/2025,BG-1702_I,6751.96,WARA,ALLWARA,3,Injector,Old row
01/06/2025,BG-1702_I,6041.23,WARA,ALLWARA,3,Injector,Old row
01/07/2025,BG-1702_I,5249.81,WARA,ALLWARA,3,Injector,Old row
01/08/2025,BG-1702_I,3822.53,WARA,ALLWARA,3,Injector,Old row
01/09/2025,BG-1702_I,3829.23,WARA,ALLWARA,3,Injector,Old row
01/10/2025,BG-1702_I,4312.94,WARA,ALLWARA,3,Injector,Old row
01/11/2025,BG-1702_I,4442.57,WARA,ALLWARA,3,Injector,Old row
01/12/2025,BG-1702_I,4236.0,WARA,ALLWARA,3,Injector,Old row
01/01/2026,BG-1702_I,4328.4,WARA,ALLWARA,3,Injector,Old row
01/02/2026,BG-1702_I,4218.84,WARA,ALLWARA,3,Injector,Old row
01/03/2026,BG-1702_I,1393.7,WARA,ALLWARA,3,Injector,Old row
01/04/2026,BG-1702_I,216.12,WARA,ALLWARA,3,Injector,Old row
01/01/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2010,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2011,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2012,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2013,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2014,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2015,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2016,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2017,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/06/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/07/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/08/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/09/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/10/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/11/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/12/2018,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/01/2019,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/02/2019,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/03/2019,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/04/2019,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
01/05/2019,BG-1703_I,0.0,WARA,ALLWARA,3,Injector,New inserted row
